SIC_ID	SIC_Division	SIC_Division_Name	Description	SIC_Major_Group	SIC_Major_Group_Name	Sub_Description	SIC 3
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	809 - Miscellaneous Health and Allied Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	81	Legal Services	https://siccode.com/en/siccodes/81/legal-services-major-group	811 - Legal Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	82	Educational Services	https://siccode.com/en/siccodes/82/educational-services-major-group	821 - Elementary and Secondary Schools
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	82	Educational Services	https://siccode.com/en/siccodes/82/educational-services-major-group	822 - Colleges, Universities, Professional Schools, Junior Colleges, and Technical Institutes
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	82	Educational Services	https://siccode.com/en/siccodes/82/educational-services-major-group	823 - Libraries
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	82	Educational Services	https://siccode.com/en/siccodes/82/educational-services-major-group	824 - Vocational Schools
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	82	Educational Services	https://siccode.com/en/siccodes/82/educational-services-major-group	829 - Schools and Educational Services, not elsewhere classified
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	83	Social Services	https://siccode.com/en/siccodes/83/social-services-major-group	832 - Individual and Family Social Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	83	Social Services	https://siccode.com/en/siccodes/83/social-services-major-group	833 - Job Training and Vocational Rehabilitation
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	83	Social Services	https://siccode.com/en/siccodes/83/social-services-major-group	835 - Child Day Care Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	83	Social Services	https://siccode.com/en/siccodes/83/social-services-major-group	836 - Residential Care
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	83	Social Services	https://siccode.com/en/siccodes/83/social-services-major-group	839 - Social Services, not elsewhere classified 
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	84	Museums, Art Galleries, and Botanical and Zoological Gardens	https://siccode.com/en/siccodes/84/museums-art-galleries-and-botanical-and-zoological-gardens-major-group	841 - Museums and Art Galleries
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	84	Museums, Art Galleries, and Botanical and Zoological Gardens	https://siccode.com/en/siccodes/84/museums-art-galleries-and-botanical-and-zoological-gardens-major-group	842 - Arboreta and Botanical or Zoological Gardens 
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	861 - Business Associations
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	862 - Professional Membership Organizations
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	863 - Labor Unions and Similar Labor Organizations
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	864 - Civic, Social, and Fraternal Associations
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	865 - Political Organizations
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	866 - Religious Organizations
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	86	Membership Organizations	https://siccode.com/en/siccodes/86/membership-organizations-major-group	869 - Membership Organizations, not elsewhere classified
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	87	Engineering, Accounting, Research, Management, and Related Services	https://siccode.com/en/siccodes/87/engineering-accounting-research-management-and-related-services-major-group	871 - Engineering, Architectural, and Surveying
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	87	Engineering, Accounting, Research, Management, and Related Services	https://siccode.com/en/siccodes/87/engineering-accounting-research-management-and-related-services-major-group	872 - Accounting, Auditing, and Bookkeeping Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	87	Engineering, Accounting, Research, Management, and Related Services	https://siccode.com/en/siccodes/87/engineering-accounting-research-management-and-related-services-major-group	873 - Research, Development, and Testing Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	87	Engineering, Accounting, Research, Management, and Related Services	https://siccode.com/en/siccodes/87/engineering-accounting-research-management-and-related-services-major-group	874 - Management and Public Relations Service
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	88	Private Households	https://siccode.com/en/siccodes/88/private-households-major-group	881 - Private Households
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	89	Miscellaneous Services	https://siccode.com/en/siccodes/89/miscellaneous-services-major-group	899 - Miscellaneous Services
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	91	Executive, Legislative, and General Government, except Finance	https://siccode.com/en/siccodes/91/executive-legislative-and-general-government-except-finance-major-group	911 - Executive Offices
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	91	Executive, Legislative, and General Government, except Finance	https://siccode.com/en/siccodes/91/executive-legislative-and-general-government-except-finance-major-group	912 - Legislative Bodies
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	91	Executive, Legislative, and General Government, except Finance	https://siccode.com/en/siccodes/91/executive-legislative-and-general-government-except-finance-major-group	913 - Executive and Legislative Offices Combined
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	91	Executive, Legislative, and General Government, except Finance	https://siccode.com/en/siccodes/91/executive-legislative-and-general-government-except-finance-major-group	919 - General Government, not elsewhere classified 
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	92	Justice, Public Order, and Safety	https://siccode.com/en/siccodes/92/justice-public-order-and-safety-major-group	921 - Courts
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	92	Justice, Public Order, and Safety	https://siccode.com/en/siccodes/92/justice-public-order-and-safety-major-group	922 - Public Order and Safety
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	93	Public Finance, Taxation, and Monetary Policy	https://siccode.com/en/siccodes/93/public-finance-taxation-and-monetary-policy-major-group	931 - Public Finance, Taxation, and Monetary Policy
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	94	Administration of Human Resource Programs	https://siccode.com/en/siccodes/94/administration-of-human-resource-programs-major-group	941 - Administration of Educational Programs
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	94	Administration of Human Resource Programs	https://siccode.com/en/siccodes/94/administration-of-human-resource-programs-major-group	943 - Administration of Public Health Programs
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	94	Administration of Human Resource Programs	https://siccode.com/en/siccodes/94/administration-of-human-resource-programs-major-group	944 - Administration of Social, Human Resource and Income Maintenance Programs
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	94	Administration of Human Resource Programs	https://siccode.com/en/siccodes/94/administration-of-human-resource-programs-major-group	945 - Administration of Veterans' Affairs, except Health and Insurance
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	95	Administration of Environmental Quality and Housing Programs	https://siccode.com/en/siccodes/95/administration-of-environmental-quality-and-housing-programs-major-group	951 - Administration of Environmental Quality
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	95	Administration of Environmental Quality and Housing Programs	https://siccode.com/en/siccodes/95/administration-of-environmental-quality-and-housing-programs-major-group	953 - Administration of Housing and Urban Planning 
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	96	Administration of Economic Programs	https://siccode.com/en/siccodes/96/administration-of-economic-programs-major-group	961 - Administration of General Economic Programs
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	96	Administration of Economic Programs	https://siccode.com/en/siccodes/96/administration-of-economic-programs-major-group	962 - Regulation and Administration of Transportation
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	96	Administration of Economic Programs	https://siccode.com/en/siccodes/96/administration-of-economic-programs-major-group	963 - Regulation and Administration of Communications, Electric, Gas, and other Utilities
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	96	Administration of Economic Programs	https://siccode.com/en/siccodes/96/administration-of-economic-programs-major-group	964 - Regulation of Agricultural Marketing and Commodities
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	96	Administration of Economic Programs	https://siccode.com/en/siccodes/96/administration-of-economic-programs-major-group	965 - Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	96	Administration of Economic Programs	https://siccode.com/en/siccodes/96/administration-of-economic-programs-major-group	966 - Space Research and Technology
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	97	National Security and International Affairs	https://siccode.com/en/siccodes/97/national-security-and-international-affairs-major-group	971 - National Security
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	97	National Security and International Affairs	https://siccode.com/en/siccodes/97/national-security-and-international-affairs-major-group	972 - International Affairs
J	91-99	Public Administration	https://siccode.com/en/siccodes/91-99/public-administration-division	99	Nonclassifiable Establishments	https://siccode.com/en/siccodes/99/nonclassifiable-establishments-major-group	999 - Nonclassifiable Establishments
